Dish,Count,Avg_Rating
yuzu,24,4.916666666666666
tobiko,24,4.916666666666666
tarragon,24,4.875
steakburger,24,4.583333333333332
souvlaki,23,4.869565217391305
yaki,23,4.739130434782608
affogato,22,5.0
currant,22,4.545454545454546
portuguese,18,4.5
agua,17,5.0
kiwi,17,5.0
slushie,17,4.823529411764706
molcajete,14,5.0
yakisoba,14,4.142857142857143
donburi,13,4.923076923076923
kalua,13,4.923076923076923
jackfruit,12,5.0
togarashi,12,4.916666666666667
takoyaki,12,4.416666666666667
sorbetto,11,4.818181818181818
ikura,11,4.363636363636363
thali,11,4.2727272727272725
scottsdale,10,4.5
sukiyaki,9,5.0
lumpia,9,5.0
teppanyaki,9,4.666666666666667
jerusalem,8,5.0
lollipop,8,4.75
kouign,7,5.0
hokkaido,5,5.0
gyu,5,5.0
okonomiyaki,4,3.75
onigiri,2,5.0
mocktail,1,5.0
kurobuta,1,5.0
taiyaki,1,5.0
oshizushi,1,5.0
hojicha,1,1.0
soya,1,1.0
