Dish,Count,Avg_Rating
coco,14,4.357142857142858
kalbi,14,4.357142857142857
frappe,14,3.4285714285714284
kafta,13,5.0
focaccia,13,5.0
salami,13,5.0
fresco,13,4.923076923076923
sunshine,13,4.923076923076923
lemongrass,13,4.6923076923076925
yam,13,4.615384615384616
velvet,13,4.538461538461537
tapioca,13,4.461538461538461
photography,13,4.384615384615385
congee,13,4.384615384615385
leche,13,3.8461538461538463
ragu,13,3.769230769230769
scampi,13,3.4615384615384617
marmalade,12,4.916666666666667
sandwhich,12,4.916666666666667
andouille,12,4.916666666666667
swiss,12,4.833333333333333
sichuan,12,4.833333333333333
pistachio,12,4.833333333333333
unagi,12,4.75
whisky,12,4.666666666666667
takoyaki,12,4.666666666666667
grapefruit,12,4.499999999999999
shanghai,12,4.499999999999999
multigrain,12,4.333333333333333
brooklyn,11,5.0
lava,11,5.0
arancini,11,5.0
marble,11,4.7272727272727275
rotisserie,11,4.636363636363637
porchetta,11,4.454545454545454
urchin,11,4.2727272727272725
omlette,11,4.2727272727272725
deluxe,11,3.8181818181818183
pappardelle,10,5.0
saffron,10,5.0
creamsicle,10,5.0
heirloom,10,4.9
tibs,10,4.9
toronto,10,4.8
chickpea,10,4.8
thali,10,4.7
turkish,10,4.6
diablo,10,4.6
manhattan,10,4.5
ohio,10,4.5
ganache,10,4.4
pakora,10,4.4
tortellini,10,4.4
mascarpone,10,4.3
swirl,10,4.2
mignon,10,4.1
kabab,10,4.0
oregano,10,4.0
mousse,9,5.0
hawaii,9,5.0
hazelnut,9,5.0
adobo,9,5.0
pacific,9,4.888888888888889
arizona,9,4.888888888888889
larb,9,4.555555555555555
slush,9,4.555555555555555
cesar,9,4.333333333333333
mochi,9,4.333333333333333
canadian,9,4.333333333333333
peppermint,9,3.888888888888889
huevos,9,3.5555555555555554
churro,8,5.0
ragout,8,5.0
bingsu,8,4.875
croquette,8,4.875
linguini,8,4.875
steakburger,8,4.875
marsala,8,4.75
cleveland,8,4.75
rhubarb,8,4.625
kofta,8,4.625
tabbouleh,8,4.5
slushie,8,4.5
chocolat,8,4.375
scottish,8,3.875
tiki,7,5.0
katsu,7,5.0
singapore,7,5.0
rosemary,7,5.0
pilsner,7,5.0
tomatillo,7,5.0
doughnut,7,4.857142857142857
toffee,7,4.857142857142857
pomegranate,7,4.857142857142857
beurre,7,4.714285714285714
peppercorn,7,4.428571428571429
baja,7,4.428571428571429
atlantic,7,4.428571428571429
icecream,7,4.428571428571429
hamachi,7,4.428571428571429
yakisoba,7,4.428571428571429
crumble,7,4.428571428571429
currant,7,4.285714285714286
acai,7,4.285714285714286
crumb,7,3.857142857142857
stromboli,7,3.4285714285714284
gelee,7,3.4285714285714284
hakka,6,5.0
chimichurri,6,5.0
broccolini,6,5.0
pearl,6,5.0
tempeh,6,5.0
oreos,6,5.0
brazilian,6,5.0
pancetta,6,5.0
butterscotch,6,5.0
tikka,6,5.0
fog,6,4.666666666666667
wellington,6,4.5
sherry,6,4.333333333333333
puri,6,4.333333333333333
lavash,6,4.166666666666667
haddock,6,4.166666666666667
smash,6,3.3333333333333335
moco,5,5.0
tapenade,5,5.0
burrata,5,5.0
onigiri,5,5.0
laksa,5,4.6
mussel,5,4.2
crudo,5,4.2
siu,5,4.2
cruffin,5,4.0
meringue,5,3.4
turf,5,3.0
yakitori,5,2.8
kalua,4,5.0
cardamom,4,5.0
kobe,4,5.0
gilbert,4,5.0
alaskan,4,5.0
rigatoni,4,5.0
macchiato,4,4.25
chive,4,4.25
gastrique,4,4.0
ebi,4,4.0
aburi,4,3.25
tarragon,3,5.0
poppyseed,3,5.0
hibiscus,3,5.0
butterfly,3,5.0
affogato,3,5.0
relleno,3,5.0
lychee,3,5.0
schnitzel,3,5.0
shiso,3,5.0
macaroon,3,4.666666666666667
cavatelli,3,4.0
striploin,3,3.6666666666666665
parmigiana,3,3.6666666666666665
buttercream,3,3.3333333333333335
gingerbread,3,2.3333333333333335
moroccan,2,5.0
zaatar,2,5.0
kiwi,2,5.0
tobiko,2,5.0
piggy,2,5.0
gyu,2,5.0
liqueur,2,5.0
agua,2,5.0
poivre,2,5.0
tagliatelle,2,5.0
macadamia,2,5.0
cupcake,2,5.0
chix,2,5.0
scottsdale,2,5.0
chicharron,2,5.0
salade,2,5.0
sukiyaki,2,5.0
pomodoro,2,5.0
yaki,2,3.5
langoustine,2,3.0
ontario,2,2.5
handroll,1,5.0
omakase,1,5.0
yuzu,1,5.0
tataki,1,5.0
souvlaki,1,5.0
ribbon,1,5.0
diavolo,1,5.0
molcajete,1,5.0
sorbetto,1,5.0
donburi,1,5.0
lollipop,1,5.0
lumpia,1,5.0
funghi,1,5.0
soya,1,5.0
mignonette,1,4.0
pittsburgh,1,3.0
pierogi,1,2.0
portuguese,1,1.0
taiyaki,1,1.0
